district,jiedao,juwei,project,address,match
杨浦区,四平路街道,鞍山一村第三居委会,本溪路149弄,本溪路149弄,"""6019367b7e3a052fd497313a"""
杨浦区,四平路街道,鞍山一村第一居委会,铁岭路10弄,铁岭路10弄,"""6019368f7e3a052fd4973180"""
杨浦区,四平路街道,鞍山一村第一居委会,本溪路136弄,本溪路136弄,"""6019366c7e3a052fd4973108"""
杨浦区,四平路街道,鞍山一村第一居委会,才茂公寓（138弄）,本溪路138弄,
杨浦区,四平路街道,鞍山一村第一居委会,馨怡花园,铁岭路28弄,"""601936907e3a052fd4973187"""
杨浦区,四平路街道,大连西路四弄居委会,书香公寓,赤峰路59号,"""601936a67e3a052fd49731d3"""
杨浦区,四平路街道,大连西路四弄居委会,建中大楼,四平路1145弄29号,"""601936827e3a052fd4973154"""
杨浦区,四平路街道,大连西路四弄居委会,大连西路26弄,大连西路26弄1-6号,"""601936877e3a052fd4973164"""
杨浦区,四平路街道,大连西路四弄居委会,大连西路4弄第二小区,大连西路4弄4-5号、7-15号,
杨浦区,四平路街道,大连西路四弄居委会,四平路949弄,四平路949弄1-4号,
杨浦区,四平路街道,大连西路四弄居委会,伊顿公寓,四平路1147弄1号,"""601936957e3a052fd497319c"""
杨浦区,四平路街道,大连西路四弄居委会,大连西路4弄第一小区,大连西路4弄7-8号,
杨浦区,四平路街道,抚顺路三六三弄居委会,抚顺路363弄,抚顺路363弄1-21号,"""601936277e3a052fd4973025"""
杨浦区,四平路街道,抚顺路三六三弄居委会,安顺苑,鞍山路218弄1号,"""601936697e3a052fd49730f7"""
杨浦区,四平路街道,抚顺路三六三弄居委会,申安公寓,鞍山路160弄1号,"""601936747e3a052fd4973122"""
杨浦区,四平路街道,抚顺路三六三弄居委会,锦西路63弄,锦西路59、61、65、67、63弄1-8号,"""601936707e3a052fd4973114"""
杨浦区,四平路街道,公交新村居委会,阜新路177、179号,阜新路177、179号,
杨浦区,四平路街道,公交新村居委会,四平路1028弄,四平路1028弄1-35号,
杨浦区,四平路街道,公交新村居委会,阜新路169弄,阜新路169弄1-12；13-16号,
杨浦区,四平路街道,公交新村居委会,阜新路181-187号,阜新路181-187号,
杨浦区,四平路街道,公交新村居委会,公交56号,公交56号,
杨浦区,四平路街道,公交新村居委会,通华大楼,四平路1230号,"""601936797e3a052fd4973133"""
杨浦区,四平路街道,公交新村居委会,远洋广场,四平路1288号,
杨浦区,四平路街道,和平花苑居委会,和平花苑二期,大连路1288弄2号；3号；5号；6号；7号；8号,
杨浦区,四平路街道,和平花苑居委会,和平花苑一期,控江路2200号；2202号；2204号,
杨浦区,四平路街道,金安居委会,国康公寓,国康路46弄,
杨浦区,四平路街道,金安居委会,赤峰路91-93号,公安大楼91-93号,
杨浦区,四平路街道,金安居委会,赤峰路89弄1号,赤峰路89弄1号,
杨浦区,四平路街道,金安居委会,中山北二路1021弄,中山北二路1021弄1-4号,
杨浦区,四平路街道,金安居委会,密云路528弄,密云路528弄1-2号,
杨浦区,四平路街道,金安居委会,冶金大楼,赤峰路95号-97号,"""6019325b7e3a052fd497249f"""
杨浦区,四平路街道,控江路二零二六弄居委会,锦西路100弄,控江路2026弄10-32号   锦西路100弄1-7号     锦西路100弄9-13号,
杨浦区,四平路街道,控江路二零二六弄居委会,打虎山路84弄第一小区,打虎山路84弄,
杨浦区,四平路街道,控江路二零二六弄居委会,打虎山路84弄第二小区,打虎山路74-75号；2100-2108号,
杨浦区,四平路街道,控江路二零二六弄居委会,锦西路150弄,锦西路150弄1-2号,"""6019366e7e3a052fd497310a"""
杨浦区,四平路街道,控江路二零二六弄居委会,鞍山路61-87号,鞍山路61-87号,
杨浦区,四平路街道,密云路居委会,密云路454弄第二小区,密云路454弄1-10号,
杨浦区,四平路街道,密云路居委会,密云路444弄第一小区,密云路444弄1-2号,
杨浦区,四平路街道,密云路居委会,大连西路30弄第二小区,大连西路30弄10-19号,
杨浦区,四平路街道,密云路居委会,大连西路30弄第三小区,大连西路30弄20-35号,
杨浦区,四平路街道,密云路居委会,密云路454弄第一小区,密云路454弄11-20号,
杨浦区,四平路街道,密云路居委会,密云路444弄第二小区,密云路444弄3号,
杨浦区,四平路街道,密云路居委会,大连西路40弄,大连西路40弄1-2号,"""601a1b6c7e3a052fd498457c"""
杨浦区,四平路街道,密云路居委会,大连西路30弄第一小区,大连西路30弄1-9号,
杨浦区,四平路街道,密云路居委会,大连西路30弄第四小区,大连西路30弄27甲,
杨浦区,四平路街道,密云路居委会,密云路444弄第三小区,密云路444弄4-9号,
杨浦区,四平路街道,铁岭路九十弄居委会,铁岭路90弄,铁岭路90弄1-26号,"""601936947e3a052fd4973196"""
杨浦区,四平路街道,铁岭路九十弄居委会,彰武路120弄1号 3-5号,彰武路120弄1号 3-5号,
杨浦区,四平路街道,铁岭路九十弄居委会,铁岭路110弄,铁岭路110弄1-14号,"""601936867e3a052fd4973161"""
杨浦区,四平路街道,铁岭路九十弄居委会,铁岭路250弄,铁岭路250弄1-4号,
杨浦区,四平路街道,铁岭路五十弄居委会,铁岭路23弄铁岭大楼,铁岭路23弄,
杨浦区,四平路街道,铁岭路五十弄居委会,铁岭路50弄11-30号,铁岭路50弄11-30号,
杨浦区,四平路街道,铁岭路五十弄居委会,鞍山一村47-49号甲,鞍山一村47-49号甲,
杨浦区,四平路街道,铁岭路五十弄居委会,铁岭路50弄34-38号,铁岭路50弄34-38号,
杨浦区,四平路街道,铁岭路五十弄居委会,铁岭路50弄42-65号,铁岭路50弄42-65号,
杨浦区,四平路街道,同济绿园居委会,同济绿园,控江路1888弄,"""601936a77e3a052fd49731d5"""
杨浦区,四平路街道,同济新村居委会,同济新村第三小区,同济新村501-591、701-703,
杨浦区,四平路街道,同济新村居委会,同济新村第二小区,同济新村101-719号、合作楼101-320,
杨浦区,四平路街道,同济新村居委会,同济新村第一小区,同济新村25-95号,
杨浦区,五角场街道,北茶园路居委会,北茶园第三小区,国顺路80弄,
杨浦区,五角场街道,北茶园路居委会,北茶园第二小区,国顺路80弄,
杨浦区,五角场街道,北茶园路居委会,北茶园第四小区,国顺路80弄,
杨浦区,五角场街道,北茶园路居委会,北茶园第一小区,国顺路80弄,
杨浦区,五角场街道,财大居委会,国定路700弄小区,国定路700弄,
杨浦区,五角场街道,国年居委会,国年路65弄小区,国年路65弄,
杨浦区,五角场街道,国年居委会,国年路25弄小区,国年路25弄,
杨浦区,五角场街道,建新居委会,政通路258弄小区,政通路258弄,
杨浦区,五角场街道,建新居委会,政通路305弄小区,政通路305弄,
杨浦区,五角场街道,南茶园居委会,国顺路117弄小区,国顺路117弄,
杨浦区,五角场街道,南茶园居委会,国顺路119弄小区,国顺路119弄,
杨浦区,五角场街道,仁德路居委会,仁德路67弄10支弄小区,仁德路67弄10支弄1-39号,
杨浦区,五角场街道,四平居委会,四平路2065弄小区,四平路2065弄,
杨浦区,五角场街道,四平居委会,四平路310弄小区,四平路310弄,
杨浦区,五角场街道,四平居委会,四平路400弄小区,四平路400弄,
杨浦区,五角场街道,四平一居委会,东方家园,国顺路128弄,"""601938e07e3a052fd497393c"""
杨浦区,五角场街道,铁路新村居委会,国定路277弄小区,国定路277弄,
杨浦区,五角场街道,五一居委会,国定路505弄小区,国定路505弄,
杨浦区,五角场街道,政通路第一居委会,政通路118弄小区,政通路118弄,
杨浦区,五角场街道,政通路第一居委会,政通路70弄小区,政通路70弄,
杨浦区,五角场镇,长海二村居委会,长海二村（南）,长海二村（南）,
杨浦区,五角场镇,长海三村居委会,长海三村（西）,长海三村（西）,
杨浦区,五角场镇,长海三村居委会,长海三村（东）,长海三村（东）,
杨浦区,五角场镇,长海三村居委会,银叶苑,长海路442弄1-10号,"""60193a6f7e3a052fd4973d6a"""
杨浦区,五角场镇,长海一村居委会,长海一村,长海一村,"""60193c0c7e3a052fd49742be"""
杨浦区,五角场镇,长海一村居委会,长海路137弄,长海路137弄,"""60193a947e3a052fd4973dc8"""
杨浦区,五角场镇,长海一村居委会,惠元新天地,中原路38弄,
杨浦区,五角场镇,长海一村居委会,民星路537弄,民星路537弄,
杨浦区,五角场镇,国和路第一居委会,国和路600弄,国和路600弄,"""60193a697e3a052fd4973d58"""
杨浦区,五角场镇,国和路第一居委会,国和路605弄小区,国和路605弄,
杨浦区,五角场镇,国和路第一居委会,国和路610弄小区,国和路610弄,
杨浦区,五角场镇,国和路第一居委会,国和路611弄,国和路611弄,"""60193a897e3a052fd4973daf"""
杨浦区,五角场镇,国顺东路二十六弄居委会,国顺东路26弄8-36号,国顺东路26弄8-36号,
杨浦区,五角场镇,国顺东路二十六弄居委会,国顺东路26弄37-79号,国顺东路26弄37-79号,
杨浦区,五角场镇,海上硕和城居委会,海上硕和城,安波路567弄,"""601939df7e3a052fd4973bce"""
杨浦区,五角场镇,浣纱六村居委会,浣纱六村,浣纱六村1-32号,"""601939c47e3a052fd4973b85"""
杨浦区,五角场镇,浣纱六村居委会,浣纱雅苑,营口路776弄3-13号,
杨浦区,五角场镇,浣纱六村居委会,城浦公寓,国顺东路243弄1-5号,"""601938877e3a052fd4973847"""
杨浦区,五角场镇,浣纱三村居委会,浣纱三村,浣纱三村1-23号、23-33号37-69号,"""601939c37e3a052fd4973b80"""
杨浦区,五角场镇,浣纱三村居委会,惠信苑,浣纱三村70-80号,
杨浦区,五角场镇,黄兴绿园居委会,黄兴绿园,国顺东路179弄|包头南路688弄,"""601939d77e3a052fd4973bb8"""
杨浦区,五角场镇,黄兴绿园居委会,包头南路628、629弄,包头南路628、629弄,
杨浦区,五角场镇,佳木斯路三一五弄居委会,怡佳苑,佳木斯路315弄,"""601939d47e3a052fd4973bb3"""
杨浦区,五角场镇,佳泰居委会,营口大厦,营口路625弄1-3号,"""601938877e3a052fd4973849"""
杨浦区,五角场镇,教师公寓居委会,东茂家苑,沙岗路835弄,"""601938937e3a052fd497386d"""
杨浦区,五角场镇,教师公寓居委会,兰馨雅苑,营口路866弄,"""601939ca7e3a052fd4973b96"""
杨浦区,五角场镇,教师公寓居委会,教师公寓,安波路265弄|安波路266弄,
杨浦区,五角场镇,兰新居委会,兰馨苑,营口路883弄,
杨浦区,五角场镇,兰新居委会,翔殷路791弄,翔殷路791弄,
杨浦区,五角场镇,兰新居委会,锦兰苑,安波路800弄,"""601939cf7e3a052fd4973ba4"""
杨浦区,五角场镇,梅花村居委会,安波路985弄（干休所）,安波路985弄（干休所）,
杨浦区,五角场镇,梅花村居委会,翔殷路873弄,翔殷路873弄,
杨浦区,五角场镇,梅林居委会,星鸿佳苑,星鸿佳苑,"""60193bc47e3a052fd49741c4"""
杨浦区,五角场镇,梅林居委会,翔殷路300弄、280弄,翔殷路300弄、280弄,
杨浦区,五角场镇,民京路第一居委会,民京路837弄,民京路837弄1-22号，少5号和9号,"""60193bce7e3a052fd49741df"""
杨浦区,五角场镇,民京路第一居委会,世晶花苑,民京路828弄,"""60193a797e3a052fd4973d85"""
杨浦区,五角场镇,民京路第一居委会,民京路838弄,民京路838弄,"""60193a807e3a052fd4973d96"""
杨浦区,五角场镇,盛世豪园居委会,盛世豪园,市光路390弄,
杨浦区,五角场镇,世界居委会,世和园,世界路43弄,"""60193c1a7e3a052fd49742ef"""
杨浦区,五角场镇,世界居委会,明丰阳光苑,世界路15弄,"""60193c117e3a052fd49742d3"""
杨浦区,五角场镇,市光居委会,国和路500弄,国和路500弄1-17号,"""60193a607e3a052fd4973d41"""
杨浦区,五角场镇,市光居委会,龙腾公寓,市光路86弄,"""60193a927e3a052fd4973dc4"""
杨浦区,五角场镇,市光路第二居委会,政府路181弄,政府路181弄1-22号,
杨浦区,五角场镇,市光路第二居委会,市光路60弄,市光路60弄,"""60193a567e3a052fd4973d22"""
杨浦区,五角场镇,市光路第三居委会,景庭苑,景庭苑,
杨浦区,五角场镇,市光路第三居委会,政府路91弄,政府路91弄,
杨浦区,五角场镇,市光路第三居委会,政府路61弄,政府路61弄,
杨浦区,五角场镇,市光路第三居委会,椰泰公寓,政德东路100-114号、政立路115弄1-14号,"""60193bc37e3a052fd49741bc"""
杨浦区,五角场镇,市京一村居委会,世界路99弄,世界路99弄,"""60193a8f7e3a052fd4973dbb"""
杨浦区,五角场镇,体院居委会,国和路555弄,国和路555弄,
杨浦区,五角场镇,香阁丽苑居委会,香阁丽苑,双阳北路395弄,"""601939dc7e3a052fd4973bc0"""
杨浦区,五角场镇,翔殷路四九一弄居委会,翔殷路505弄,翔殷路505弄1-4、11、14号,"""601939157e3a052fd49739c0"""
杨浦区,五角场镇,翔殷路四九一弄居委会,翔殷路491弄,翔殷路491弄,"""601939287e3a052fd49739e9"""
杨浦区,五角场镇,翔殷新村居委会,翔殷四村,翔殷四村,"""60193bd17e3a052fd49741ee"""
杨浦区,五角场镇,翔殷新村居委会,民欣苑,包头路179弄,"""60193bd17e3a052fd49741ec"""
杨浦区,五角场镇,翔殷新村居委会,翔殷三村,翔殷三村,"""60193bd27e3a052fd49741f2"""
杨浦区,五角场镇,星云居委会,星云苑,翔殷路258弄,"""60193c117e3a052fd49742d5"""
杨浦区,五角场镇,中农新村居委会,佳木斯路165弄,佳木斯路165弄,"""601938157e3a052fd49736df"""
杨浦区,五角场镇,中原路九十九弄居委会,中原路99弄,中原路99弄,"""60193c077e3a052fd49742ae"""
杨浦区,新江湾城街道,东森涵碧居委会,涵碧景苑,政悦路88弄,"""6019396f7e3a052fd4973a9b"""
杨浦区,新江湾城街道,东森涵碧居委会,东森花园,殷行路881弄,"""6019396a7e3a052fd4973a8a"""
杨浦区,新江湾城街道,建德国际公寓居委会,建德国际公寓,政悦路588弄,"""601939747e3a052fd4973aa4"""
杨浦区,新江湾城街道,江湾国际公寓居委会,江湾国际公寓,政和路999弄1号-3号、5号-12号,
杨浦区,新江湾城街道,尚景园居委会,尚景园,国权北路1450弄,
杨浦区,新江湾城街道,时代花园居委会,时代花园,殷行路850弄,
杨浦区,新江湾城街道,雍景苑居委会,雍景苑小区,政悦路500弄,
杨浦区,新江湾城街道,政立路第二居委会,政立路545弄,政立路545弄,"""601938cb7e3a052fd4973908"""
杨浦区,新江湾城街道,政立路第二居委会,政立路545弄双号小区,政立路545弄双号,
杨浦区,新江湾城街道,政立路第二居委会,新江湾佳苑,政立路505弄,"""601939987e3a052fd4973b11"""
杨浦区,新江湾城街道,政立路第二居委会,政立路683弄小区,政立路683弄双号,
杨浦区,新江湾城街道,政立路第二居委会,政立路639弄小区,政立路639弄,
杨浦区,新江湾城街道,政立路第二居委会,民府小区,淞沪路700弄,
杨浦区,新江湾城街道,政立路第一居委会,政立路775弄小区,政立路775弄,
杨浦区,新江湾城街道,政立路第一居委会,政立路711弄,政立路711弄,
杨浦区,新江湾城街道,政立路第一居委会,书香银苑,政立路717弄,"""601938e87e3a052fd497394a"""
杨浦区,新江湾城街道,政立路第一居委会,东方锦园,政立路687弄,"""601939817e3a052fd4973ace"""
杨浦区,延吉新村街道,长白三村居委会,长白三村101号甲、乙,长白三村101号甲、乙,
杨浦区,延吉新村街道,长白三村居委会,长白三村100、101号,长白三村100、101号,
杨浦区,延吉新村街道,长白三村居委会,长白三村,长白三村1-120号,"""601939d47e3a052fd4973bb1"""
杨浦区,延吉新村街道,敦化路居委会,敦化路2弄,敦化路2弄24号-32号、|控江路640弄1号-3号、|延吉东路555弄1号-14号|敦化路3弄1号-12号、|644号、|646号、|648号、,"""601938f97e3a052fd4973975"""
杨浦区,延吉新村街道,敦化路居委会,控江路650弄,敦化路4弄1号-10号、|控江路650弄6号甲|控江路650弄2号-14号，14号甲，14号乙，16号-18号、|敦化路6弄1号-8号,"""6019390d7e3a052fd49739a5"""
杨浦区,延吉新村街道,敦化路居委会,延吉东路557弄,延吉东路557弄2号-12号、|控江路652弄,"""601939067e3a052fd497398f"""
杨浦区,延吉新村街道,敦化路居委会,大众苑,控江路568弄1-6号,"""601939147e3a052fd49739bb"""
杨浦区,延吉新村街道,控江东三村居委会,靖宇中路1弄,靖宇中路1弄6、8号,"""601938197e3a052fd49736ea"""
杨浦区,延吉新村街道,控江东三村居委会,控江东三村,控江东三村1-87号|延吉路14弄1号-3号|永吉路121号、123号、23号甲、31号甲、70号甲、72号甲、57号甲、65号甲、66号甲,"""601939d37e3a052fd4973bac"""
