sid,isb,search,title,dizhi,lng,lat,similarity,name,district,fLng,fLat,followerCount,_id,fAddress
0JX9BZ2NEF,延安公寓(延安东路),延安公寓(延安东路),[黄浦] 延安公寓(延安东路),延安东路1060号,121.474823,31.227023,0.375,延安东路272弄,黄浦,121.4937927,31.23714217,1,60194aab7e3a052fd4977095,延安东路272弄
4L6MNWHLG0,四川小区,四川小区,[黄浦] 四川小区,四川南路380弄,121.490222,31.230186,0.6,四川中路572弄,黄浦,121.4932216,31.24725124,1,60194aac7e3a052fd4977098,四川中路572弄
0JX9BZ2NEF,延安公寓(延安东路),延安公寓(延安东路),[黄浦] 延安公寓(延安东路),延安东路1060号,121.474823,31.227023,0.375,延安东路158弄,黄浦,121.4955787,31.23790628,1,60194aac7e3a052fd497709c,延安东路158弄
,____,,______,,,,0,南京东路387号,黄浦,121.4893011,31.24234427,1,60194aad7e3a052fd49770a0,南京东路387号
YILMVZJQH1,新光小区,新光小区,[长宁] 新光小区,玉屏南路537弄,121.403213,31.213882,0,广西北路200号,黄浦,121.484718,31.23859272,1,60194aad7e3a052fd49770a3,广西北路200号
,____,,______,,,,0,厦门路161弄,黄浦,121.4819503,31.24532245,1,60194aaf7e3a052fd49770a6,厦门路161弄
,____,,______,,,,0,福州路17号,黄浦,121.4968914,31.24116525,1,60194aaf7e3a052fd49770a8,福州路17号
HKML659UQI,滇池小区,滇池小区,[黄浦] 滇池小区,江西中路374号,121.486075,31.240103,0.6,滇池路119号,黄浦,121.4941375,31.24520953,2,60194ab07e3a052fd49770aa,滇池路119号
8EV5F3LUIV,保利叶上海北区,保利叶上海北区,[宝山] 保利叶上海北区,联杨路1078弄,121.358495,31.346289,0,上海科技京城,黄浦,121.4845713,31.24529775,1,60194ab07e3a052fd49770ac,北京东路668号(北京东路666号)
1FAAGVKOY9,雅州公寓,雅州公寓,[黄浦] 雅州公寓,新昌路488弄,121.466896,31.238738,0.6,亚洲大厦,黄浦,121.4840977,31.24046316,2,60194ab87e3a052fd49770ca,"九江路663号, 汉口路650号"
OGNZBTTBFN,同安坊,同安坊,[黄浦] 同安坊,新桥路29弄,121.465097,31.239269,0.6666666666666666,同安大楼,黄浦,121.4885839,31.24061745,2,60194ab97e3a052fd49770cd,汉口路441号
6K9JRBZ1CV,国华大楼,国华小区,[黄浦] 国华大楼,北京东路356号,121.483261,31.240589,0.6,华达大楼,黄浦,121.4929463,31.24805239,2,60194aba7e3a052fd49770cf,四川中路620号
,____,,______,,,,0,浙江中路419号,黄浦,121.4841606,31.24234018,2,60194aba7e3a052fd49770d1,浙江中路419号
582HBNW6XY,汉口小区,汉口小区,[黄浦] 汉口小区,九江路218弄,121.486027,31.237139,0.6,汉口路457-465号,黄浦,121.4882455,31.24052452,2,60194abb7e3a052fd49770d3,"汉口路457号, 汉口路465号"
,____,,______,,,,0,福州路420弄,黄浦,121.4890078,31.23975487,2,60194abb7e3a052fd49770d5,福州路420弄
EE38UWBWDV,银南翔佳苑,银南翔佳苑,[嘉定] 银南翔佳苑,翔黄公路100弄,121.305636,31.286916,0,银南大厦,黄浦,121.492308,31.217062,300,60194abc7e3a052fd49770d7,西藏南路1090弄
V0FNHSWJB1,大华兰湖天境,大华兰湖天境,[宝山] 大华兰湖天境,美兰湖罗迎路505弄,121.355496,31.403802,0,天津路195弄,黄浦,121.489625,31.243636,2,60194abc7e3a052fd49770da,"天津路195弄, 天津路195弄1-54号"
K9KLIIEMJM,南车站小区,南车站小区,[黄浦] 南车站小区,南车站路149弄,121.492561,31.208203,0.5454545454545454,车站支路99弄,黄浦,121.499185,31.213904,53,60194abe7e3a052fd49770dc,车站支路99弄
C6ZHCBDFR6,普育小区,普育小区,[黄浦] 普育小区,陆家浜路804弄,121.493505,31.212319,0.6,普育西路46-54号,黄浦,121.5004801,31.21750282,55,60194abf7e3a052fd49770de,"普育西路46号, 普育西路50号, 普育西路52号, 普育西路54号"
V9VKBQGVS5,江西北小区,江西北小区,[虹口] 江西北小区,海宁路570弄,121.482195,31.24909,0,江西中路135弄,黄浦,121.494025,31.23991435,1,60194ab17e3a052fd49770ae,江西中路135弄1-13号
NOQU2Y2VJB,曙光东苑,曙光东苑,[浦东] 曙光东苑,学北路337弄,121.711396,31.191735,0,广东路420弄,黄浦,121.4900037,31.23835915,1,60194ab17e3a052fd49770b0,广东路420弄
V0FNHSWJB1,大华兰湖天境,大华兰湖天境,[宝山] 大华兰湖天境,美兰湖罗迎路505弄,121.355496,31.403802,0,天津路480号,黄浦,121.484187,31.242196,1,60194ab27e3a052fd49770b3,天津路480号
,____,,______,,,,0,九江路202号,黄浦,121.49303914958,31.242817124746,1,60194ab37e3a052fd49770b5,九江路202号
4W4XODQQPO,泗泾小区,泗泾小区,[黄浦] 泗泾小区,江西中路135弄,121.486832,31.233975,0.6,泗泾路28号,黄浦,121.49319061744,31.239206392027,2,60194ab47e3a052fd49770b7,泗泾路28号
MILFFKBKIS,河南北小区,河南北小区,[虹口] 河南北小区,海宁路590弄,121.481865,31.248361,0,河南中路541弄,黄浦,121.489783,31.24529,2,60194ab57e3a052fd49770b9,河南中路541弄
4L6MNWHLG0,四川小区,四川小区,[黄浦] 四川小区,四川南路380弄,121.490222,31.230186,0.6,四川中路150号,黄浦,121.496021,31.240676,2,60194ab67e3a052fd49770bc,四川中路150号
OOVSXEEQIM,新泰馨苑,新泰馨苑,[奉贤] 新泰馨苑,新建西路139弄,121.451871,30.915507,0,新泰大楼,黄浦,121.492935,31.239281,2,60194ab67e3a052fd49770bf,泗泾路36号
Z7PCO8TKUZ,北京里,北京里,[黄浦] 北京里,北京东路288弄,121.483996,31.241233,0.6666666666666666,北京东路265-275号,黄浦,121.491144,31.246102,2,60194ab77e3a052fd49770c5,"北京东路265号, 北京东路275号"
QYRPS8XLGB,公园大观吉富绅花园,公园大观吉富绅花园,[青浦] 公园大观吉富绅花园,公园东路1688弄,121.134552,31.155062,0,福申大厦,黄浦,121.4886035,31.2371893,2,60194ab77e3a052fd49770c8,北海路8号
3FGRTWE563,无锡小区,无锡小区,[黄浦] 无锡小区,"山西南路331弄,山西南路349弄",121.480287,31.238871,0.6,无锡小区,黄浦,121.487017,31.244408,8,60194ae47e3a052fd4977167,"山西南路331弄, 山西南路349弄, 石潭弄241-244号, 石潭弄244号, 北无锡路66弄9号"
RMFXBNLO69,港陆黄浦中心,港陆黄浦中心,[黄浦] 港陆黄浦中心,六合路98号,121.475058,31.236614,0.5,港陆黄浦中心,黄浦,121.4814661,31.24256776,8,60194ae47e3a052fd4977169,六合路98号
VXIRCZ2HAH,宁波小区,宁波小区,[黄浦] 宁波小区,宁波路120弄,121.484702,31.239886,0.6,宁波路537-569号,黄浦,121.483584,31.242652,10,60194ae57e3a052fd497716c,"宁波路537-569号, 宁波路555号, 宁波路561号"
NE9N4FS8PL,陕西南路186弄小区,陕西南路186弄小区,[徐汇] 陕西南路186弄小区,陕西南路186弄,121.457084,31.219138,0,山西南路258-264号,黄浦,121.48849238979,31.243961421275,14,60194ae77e3a052fd497716e,"山西南路258号, 山西南路264号"
JGBN9HPHRZ,尊德里,尊德里,[黄浦] 尊德里,厦门路136弄,121.475855,31.240304,0.6666666666666666,尊德里,黄浦,121.482286,31.246257,13,60194ae77e3a052fd4977170,"厦门路136弄, 南苏州路849号, 厦门路122号, 厦门路128号, 厦门路130号, 厦门路140号, 厦门路144号, 厦门路132号"
QOD0DIHCAY,中山小区,中山小区,[黄浦] 中山小区,广东路131弄,121.48897,31.232952,0.6,中山小区,黄浦,121.4952868,31.23924236,14,60194ae77e3a052fd4977172,"广东路131弄, 广东路123号, 广东路137号"
JBADYQ6JYI,新建小区,新建小区,[黄浦] 新建小区,"广东路414弄,福建中路140弄,广东路380弄,山东中路177弄",121.483087,31.232991,0.6,新建小区,黄浦,121.4902165,31.23884212,15,60194ae87e3a052fd4977175,广东路414弄
,____,,______,,,,0,牯岭路141号,黄浦,121.47749529131,31.241650225068,2,60194aea7e3a052fd497717d,牯岭路141号
74ILMCEA6L,新昌小区,新昌小区,[黄浦] 新昌小区,"新昌路87弄,新昌路115弄",121.468582,31.232592,0.6,新昌路362号,黄浦,121.474555,31.242353,3,60194aeb7e3a052fd4977180,新昌路362号
,____,,______,,,,0,牯岭路143号,黄浦,121.47729726547,31.241853964559,2,60194aeb7e3a052fd4977182,牯岭路143号
NQIDBWCQQO,安基商厦,安基商厦,[黄浦] 安基商厦,广西北路528号,121.47645,31.23817,0.6,安基商厦,黄浦,121.4827455,31.24401933,3,60194ad67e3a052fd4977135,广西北路528号
RI7XMTZFPU,华龙公寓,华龙公寓,[奉贤] 华龙公寓,解放路809号,121.478846,30.916895,0,华隆大厦,黄浦,121.4905343,31.2476978,3,60194ad67e3a052fd4977137,南苏州路333号
,____,,______,,,,0,中悦大楼,黄浦,121.4876974,31.24007634,3,60194ad77e3a052fd497713a,福建中路225号
Z7PCO8TKUZ,北京里,北京里,[黄浦] 北京里,北京东路288弄,121.483996,31.241233,0.6666666666666666,北京东路316弄,黄浦,121.4904987,31.24654132,3,60194ad77e3a052fd497713c,北京东路316弄
NE9N4FS8PL,陕西南路186弄小区,陕西南路186弄小区,[徐汇] 陕西南路186弄小区,陕西南路186弄,121.457084,31.219138,0,山西南路9弄,黄浦,121.4899552,31.24035478,3,60194ada7e3a052fd497713e,山西南路9弄
V9VKBQGVS5,江西北小区,江西北小区,[虹口] 江西北小区,海宁路570弄,121.482195,31.24909,0,江西中路128-130号,黄浦,121.494333,31.23960482,3,60194ada7e3a052fd4977140,"江西中路128号, 江西中路130号"
YPNUMOEVBU,虎丘公寓,虎丘公寓,[黄浦] 虎丘公寓,虎丘路131号,121.487169,31.242996,0.6,虎丘路49-51号,黄浦,121.493874,31.247399,4,60194adb7e3a052fd4977143,虎丘路49-51号
VXIRCZ2HAH,宁波小区,宁波小区,[黄浦] 宁波小区,宁波路120弄,121.484702,31.239886,0.6,宁波路266号,黄浦,121.489019,31.244682,4,60194adb7e3a052fd4977145,"宁波路266号, 宁波路264号"
MILFFKBKIS,河南北小区,河南北小区,[虹口] 河南北小区,海宁路590弄,121.481865,31.248361,0,河南中路531弄,黄浦,121.493379,31.237189,4,60194adb7e3a052fd4977147,河南中路531弄
,____,,______,,,,0,五福弄45号,黄浦,121.487852,31.24298844,3,60194adc7e3a052fd4977149,五福弄45号
HKML659UQI,滇池小区,滇池小区,[黄浦] 滇池小区,江西中路374号,121.486075,31.240103,0.6,滇池路100-120号,黄浦,121.494162,31.245377,5,60194ade7e3a052fd497714b,"滇池路120号, 滇池路110号, 滇池路100号"
VXIRCZ2HAH,宁波小区,宁波小区,[黄浦] 宁波小区,宁波路120弄,121.484702,31.239886,0.6,宁波路204-222号,黄浦,121.489616,31.244991,5,60194ade7e3a052fd497714f,"宁波路222号, 宁波路204号, 宁波路214号, 宁波路216号"
Z7PCO8TKUZ,北京里,北京里,[黄浦] 北京里,北京东路288弄,121.483996,31.241233,0.6666666666666666,北京东路800号,黄浦,121.4815238,31.24412339,5,60194ade7e3a052fd4977153,北京东路800号
Z7PCO8TKUZ,北京里,北京里,[黄浦] 北京里,北京东路288弄,121.483996,31.241233,0.6666666666666666,北京里,黄浦,121.4910437,31.24650165,5,60194adf7e3a052fd4977158,北京东路288弄
JJQUQ9Y921,旭辉圆石滩,旭辉圆石滩,[奉贤] 旭辉圆石滩,海马路5111弄,121.513435,30.819696,0,石潭弄路250号,黄浦,121.4863093,31.24417734,5,60194ae07e3a052fd497715a,石潭弄路250号
582HBNW6XY,汉口小区,汉口小区,[黄浦] 汉口小区,九江路218弄,121.486027,31.237139,0.6,汉口路455弄,黄浦,121.4884253,31.24045574,5,60194ae17e3a052fd497715d,汉口路455弄
DYJSBXWNSD,中怡公寓,中怡公寓,[黄浦] 中怡公寓,福建中路205号,121.481235,31.234031,0.6,中怡公寓,黄浦,121.4877899,31.23979189,7,60194ae17e3a052fd497715f,福建中路205号
,____,,______,,,,0,浙江中路185号,黄浦,121.4853357,31.23950639,7,60194ae27e3a052fd4977161,浙江中路185号
DWD8O5WTM7,昭通小区,昭通小区,[黄浦] 昭通小区,"广东路300弄,广东路322弄",121.485354,31.233364,0.6,昭通小区,黄浦,121.491971,31.239054,10,60194ae37e3a052fd4977163,"广东路300弄, 广东路322弄"
VXIRCZ2HAH,宁波小区,宁波小区,[黄浦] 宁波小区,宁波路120弄,121.484702,31.239886,0.6,宁波路74弄,黄浦,121.4919352,31.24565078,8,60194ae47e3a052fd4977165,宁波路74弄
WE7GDHMGT4,天安中心,天安中心,[黄浦] 天安中心,南京西路338号,121.469724,31.231704,0.6,天安中心大厦,黄浦,121.4758478,31.23870203,,60194afa7e3a052fd49771b6,南京西路338号
RGUR3B2MF2,江阴小区,江阴小区,[黄浦] 江阴小区,威海路12弄,121.470737,31.228638,0.6,江阴路83弄,黄浦,121.4754783,31.23562954,,60194afb7e3a052fd49771b8,江阴路83弄
,____,,______,,,,0,道达里,黄浦,121.4742204,31.2414442,,60194afb7e3a052fd49771ba,北京西路318弄3-14号
XVBKEA61WE,新桥首府龙麒苑小区,新桥首府龙麒苑小区,[松江] 新桥首府龙麒苑小区,新南街350弄,121.315517,31.062416,0,新桥路97弄,黄浦,121.471641,31.246388,,60194afd7e3a052fd49771c2,"新桥路97弄70支弄, 新桥路97弄86支弄"
,____,,______,,,,0,温州路100弄,黄浦,121.4763489,31.24393962,,60194afd7e3a052fd49771c5,温州路100弄
ESAFCUBDM5,威海路287弄小区,威海路287弄小区,[静安] 威海路287弄小区,威海路287弄,121.466014,31.226998,0,威海路20号,黄浦,121.477274,31.23441245,,60194afe7e3a052fd49771c7,威海路20号
VERYDF4231,北京西路1110弄小区,北京西路1110弄小区,[静安] 北京西路1110弄小区,北京西路1110弄,121.453586,31.229996,0,北京西路256号,黄浦,121.475397,31.24186386,,60194afe7e3a052fd49771c9,北京西路256号
,____,,______,,,,0,新闸路444号,黄浦,121.471875,31.244821,,60194aff7e3a052fd49771cc,新闸路444号
74ILMCEA6L,新昌小区,新昌小区,[黄浦] 新昌小区,"新昌路87弄,新昌路115弄",121.468582,31.232592,0.6,新昌路295弄,黄浦,121.474575,31.24164242,,60194b007e3a052fd49771ce,新昌路295弄
74ILMCEA6L,新昌小区,新昌小区,[黄浦] 新昌小区,"新昌路87弄,新昌路115弄",121.468582,31.232592,0.6,新昌路315弄,黄浦,121.4744643,31.2421405,,60194b017e3a052fd49771d0,新昌路315弄
FIHPBBRANT,浦行别墅,浦行别墅,[黄浦] 浦行别墅,成都北路696弄,121.466442,31.235242,0.6,浦行别墅,黄浦,121.4728567,31.24128172,3,60194aeb7e3a052fd4977184,成都北路696弄
,____,,______,,,,0,育伦里,黄浦,121.4723367847,31.245552996033,,60194aee7e3a052fd4977186,"新桥路19弄, 新桥路21-23号"
,____,,______,,,,0,新闸路38号,黄浦,121.478884,31.244113,,60194aee7e3a052fd4977188,新闸路38号
5AJJCSTO38,枫阳新村,枫阳新村,[金山] 枫阳新村,金波路375弄,121.019174,30.892996,0,凤阳路409-411号,黄浦,121.474818,31.239104,,60194aee7e3a052fd497718b,凤阳路409-411号
74ILMCEA6L,新昌小区,新昌小区,[黄浦] 新昌小区,"新昌路87弄,新昌路115弄",121.468582,31.232592,0.6,新昌路547,黄浦,121.472779,31.245816,,60194aef7e3a052fd497718d,新昌路547号
,____,,______,,,,0,成都北路762弄,黄浦,121.472557,31.242179,,60194aef7e3a052fd497718f,成都北路762弄
CWH3UTIH7I,双河社区嘉利坊,双河社区嘉利坊,[嘉定] 双河社区嘉利坊,铜川路2188弄,121.378393,31.255381,0,黄河路153号,黄浦,121.4767,31.241458,,60194aef7e3a052fd4977191,黄河路153号
JGTKW1C4Q3,西藏北路691弄小区,西藏北路691弄小区,[静安] 西藏北路691弄小区,西藏北路691弄,121.4682,31.254101,0,西藏中路725弄80号,黄浦,121.477943,31.244991,,60194af27e3a052fd4977195,西藏中路725弄80号
,____,,______,,,,0,温州路8号,黄浦,121.4769,31.242925,,60194af27e3a052fd4977198,温州路8号
RGUR3B2MF2,江阴小区,江阴小区,[黄浦] 江阴小区,威海路12弄,121.470737,31.228638,0.6,江阴路15号,黄浦,121.476866,31.236014,,60194af27e3a052fd497719b,江阴路15号
RGUR3B2MF2,江阴小区,江阴小区,[黄浦] 江阴小区,威海路12弄,121.470737,31.228638,0.6,江阴路88弄,黄浦,121.475257,31.236006,7,60194b177e3a052fd4977225,"江阴路88弄, 江阴路72号, 江阴路84号, 江阴路96号, 江阴路104号, 江阴路106弄, 江阴路88弄1-35号"
0LAVP27PBT,重庆公寓,重庆公寓,[黄浦] 重庆公寓,重庆南路185弄,121.471637,31.215151,0.6,重庆北路177弄,黄浦,121.4763643,31.23256267,8,60194b177e3a052fd4977227,重庆北路177弄
,____,,______,,,,0,成都北路140弄,黄浦,121.4744298,31.23245429,10,60194b187e3a052fd4977229,成都北路140弄51-81号
S4Z0GPP5XR,均乐小区,均乐小区,[黄浦] 均乐小区,"延安东路1256弄,大沽路183弄",121.47106,31.225857,0.6,均乐小区,黄浦,121.477651,31.231814,10,60194b197e3a052fd497722b,"大沽路141号, 大沽路143号, 大沽路147号, 大沽路151号, 大沽路153号, 大沽路155号, 大沽路157号, 大沽路159号, 大沽路161号, 大沽路163号, 大沽路165号, 大沽路167号, 大沽路169号, 大沽路171号, 大沽路173号, 大沽路175号, 大沽路181号, 大沽路185号, 大沽路187号, 大沽路191号, 大沽路193号, 大沽路195号, 大沽路197号, 大沽路201号, 大沽路203号, 大沽路139弄, 大沽路183弄, 重庆北路104号, 重庆北路106号, 重庆北路110号, 重庆北路114号, 重庆北路118号, 重庆北路124-126号, 重庆北路132号, 延安东路1278弄, 延安东路1292弄, 延安东路1310弄, 延安东路1312号, 延安东路1318弄, 延安东路1322号, 重庆北路130-132号"
,____,,______,,,,0,懋德里,黄浦,121.475193,31.238044,11,60194b1a7e3a052fd497722f,新昌路61弄30-78号
0JX9BZ2NEF,延安公寓(延安东路),延安公寓(延安东路),[黄浦] 延安公寓(延安东路),延安东路1060号,121.474823,31.227023,0.375,延安公寓(黄浦),黄浦,121.4816247,31.23306095,11,60194b1b7e3a052fd4977235,延安东路1060-1064号
QLODIICSGZ,同益里,同益里,[黄浦] 同益里,南京西路479弄,121.468295,31.230074,0.6666666666666666,同益里,黄浦,121.475257,31.236006,15,60194b1b7e3a052fd4977237,"南京西路479弄, 南京西路477号, 南京西路471弄, 南京西路481号, 南京西路487号, 南京西路491号, 南京西路497号, 南京西路479弄1-33号"
74ILMCEA6L,新昌小区,新昌小区,[黄浦] 新昌小区,"新昌路87弄,新昌路115弄",121.468582,31.232592,0.6,新昌路361弄,黄浦,121.474042,31.24290641,14,60194b1c7e3a052fd497723a,新昌路361弄
,____,,______,,,,0,黄陂北路249弄,黄浦,121.4763746,31.23577759,16,60194b1c7e3a052fd497723c,黄陂北路249弄
KUIUUHZZG8,衍庆里,衍庆里,[黄浦] 衍庆里,厦门路230弄,121.473839,31.239743,0.6666666666666666,衍庆里,黄浦,121.479069,31.24550448,17,60194b1c7e3a052fd497723e,"厦门路230弄, 厦门路214号"
8LGZYMYDAL,黄埔大楼,黄埔大楼,[黄浦] 黄埔大楼,凤阳路288弄,121.469946,31.233886,0.6,黄浦大楼,黄浦,121.47658,31.240052,172,60194b2d7e3a052fd4977273,"凤阳路288号, 凤阳路310号"
VPG79T0KSU,重新小区,重新小区,[黄浦] 重新小区,重庆北路216弄,121.47048,31.227204,0.6,重新小区,黄浦,121.476358,31.233361,195,60194b2d7e3a052fd4977275,"武胜路429弄1-5号,重庆北路216弄2-66号"
,____,,______,,,,0,杰仕豪庭,黄浦,121.474879,31.234127,197,60194b2e7e3a052fd497727b,威海路168弄
74ILMCEA6L,祥康里,祥康里,[黄浦] 祥康里,"新昌路87弄,新昌路115弄",121.468582,31.232592,0.6666666666666666,祥康里,黄浦,121.474953,31.238731,227,60194b307e3a052fd4977280,"新昌路87弄, 新昌路73弄, 新昌路111号, 新昌路115弄, 新昌路119弄, 凤阳路387号, 凤阳路393号, 凤阳路395号, 凤阳路399弄, 南京西路450弄, 新昌路113号, 凤阳路401号, 新昌路131号, 新昌路135号, 新昌路87弄1-104号"
3EQD6BVHTD,长新小区(长宁),长新小区(长宁),[长宁] 长新小区(长宁),长宁路491弄,121.426635,31.222489,0,长新大楼,黄浦,121.476549,31.244691,236,60194b307e3a052fd4977282,新闸路200号
E8PPTRTPRP,宏泰公寓,宏泰公寓,[黄浦] 宏泰公寓,重庆北路198号,121.470885,31.226707,0.6,宏泰公寓,黄浦,121.477464,31.232814,215,60194b317e3a052fd4977285,大沽路186弄
H72VOXBZVI,家化中房苑,家化中房苑,[黄浦] 家化中房苑,西藏中路725弄,121.472172,31.239434,0.5454545454545454,家化中房苑,黄浦,121.478611,31.245349,312,60194b317e3a052fd4977287,"西藏中路725弄10号, 西藏中路725弄7-9号"
